From.Country.Code;From.Country;From.ISO;Com.Code;value
99;Iceland;ISL;Sesameseed Oil;-7.94467386428119e-12
105;Israel;ISR;Sesameseed Oil;2.49086510104713
106;Italy;ITA;Sesameseed Oil;163.943654394152
109;Jamaica;JAM;Sesameseed Oil;1.2072027758836e-12
112;Jordan;JOR;Sesameseed Oil;-0.0486847578827954
110;Japan;JPN;Sesameseed Oil;-19.6374363576381
108;Kazakhstan;KAZ;Sesameseed Oil;1.37825172993808e-09
114;Kenya;KEN;Sesameseed Oil;653.045254168456
113;Kyrgyzstan;KGZ;Sesameseed Oil;-1.31107153329485e-13
115;Cambodia;KHM;Sesameseed Oil;0.825049362795637
83;Kiribati;KIR;Sesameseed Oil;8.29483850330369e-18
188;Saint Kitts and Nevis;KNA;Sesameseed Oil;2.27365785776303e-22
117;Republic of Korea;KOR;Sesameseed Oil;13.155472062672
118;Kuwait;KWT;Sesameseed Oil;1.65987652029448e-14
120;Lao People's Democratic Republic;LAO;Sesameseed Oil;6.16233059575074
121;Lebanon;LBN;Sesameseed Oil;5.96498983521123
123;Liberia;LBR;Sesameseed Oil;1.72517867063053e-19
124;Libya;LBY;Sesameseed Oil;1.24814879162839e-09
189;Saint Lucia;LCA;Sesameseed Oil;-3.36154513242569e-17
38;Sri Lanka;LKA;Sesameseed Oil;6550.94359648826
122;Lesotho;LSO;Sesameseed Oil;-8.98430321397421e-13
126;Lithuania;LTU;Sesameseed Oil;7.12030253086778e-12
256;Luxembourg;LUX;Sesameseed Oil;-6.2247657917484e-14
119;Latvia;LVA;Sesameseed Oil;-8.24675331966405e-12
128;China, Macao SAR;MAC;Sesameseed Oil;0
143;Morocco;MAR;Sesameseed Oil;0.00104947798396249
146;Republic of Moldova;MDA;Sesameseed Oil;-2.69695232067637e-12
129;Madagascar;MDG;Sesameseed Oil;1.72428263175662e-14
132;Maldives;MDV;Sesameseed Oil;0
138;Mexico;MEX;Sesameseed Oil;7163.37255976147
154;The former Yugoslav Republic of Macedonia;MKD;Sesameseed Oil;2.00961489804697
133;Mali;MLI;Sesameseed Oil;537.555280850041
134;Malta;MLT;Sesameseed Oil;-8.87997090938238e-12
28;Myanmar;MMR;Sesameseed Oil;4492.86745575894
273;Montenegro;MNE;Sesameseed Oil;-3.02526526275356e-14
141;Mongolia;MNG;Sesameseed Oil;8.27001262884614e-15
144;Mozambique;MOZ;Sesameseed Oil;126.696436767382
136;Mauritania;MRT;Sesameseed Oil;7.1084475144915e-21
137;Mauritius;MUS;Sesameseed Oil;7.89762373229677e-13
130;Malawi;MWI;Sesameseed Oil;1.5785371911812e-12
131;Malaysia;MYS;Sesameseed Oil;1.17028602307433e-12
147;Namibia;NAM;Sesameseed Oil;-1.73653894408001e-14
153;New Caledonia;NCL;Sesameseed Oil;-5.52906855989596e-13
158;Niger;NER;Sesameseed Oil;9.53213629221206
159;Nigeria;NGA;Sesameseed Oil;38192.2099166991
157;Nicaragua;NIC;Sesameseed Oil;346.634683431106
150;Netherlands;NLD;Sesameseed Oil;3.21327667553935e-11
162;Norway;NOR;Sesameseed Oil;-4.73483831855143e-11
149;Nepal;NPL;Sesameseed Oil;3.57626736613137e-14
156;New Zealand;NZL;Sesameseed Oil;1.33339652689986e-13
221;Oman;OMN;Sesameseed Oil;-2.90022972144055e-11
165;Pakistan;PAK;Sesameseed Oil;5573.09937960448
166;Panama;PAN;Sesameseed Oil;4.38572179107492e-16
170;Peru;PER;Sesameseed Oil;70.3329232763117
171;Philippines;PHL;Sesameseed Oil;5.13774102582296e-12
168;Papua New Guinea;PNG;Sesameseed Oil;2.2855771171577e-14
173;Poland;POL;Sesameseed Oil;1.58539175226462e-12
177;Puerto Rico;PRI;Sesameseed Oil;0
116;Democratic People's Republic of Korea;PRK;Sesameseed Oil;3.40853385705321e-16
174;Portugal;PRT;Sesameseed Oil;1.59132790128363e-13
169;Paraguay;PRY;Sesameseed Oil;5369.28376177226
70;French Polynesia;PYF;Sesameseed Oil;-1.3871153321548e-16
179;Qatar;QAT;Sesameseed Oil;6.4902843876747e-12
183;Romania;ROU;Sesameseed Oil;2.46177384299691e-12
999;RoW;ROW;Sesameseed Oil;-84.6533406043946
185;Russian Federation;RUS;Sesameseed Oil;3.21277103010257e-10
184;Rwanda;RWA;Sesameseed Oil;2.6607225709498e-14
194;Saudi Arabia;SAU;Sesameseed Oil;0.0567082055297613
186;Serbia and Montenegro;SCG;Sesameseed Oil;0
276;Sudan;SDN;Sesameseed Oil;33013.8996867422
195;Senegal;SEN;Sesameseed Oil;1108.30662164919
200;Singapore;SGP;Sesameseed Oil;2.33336156874622e-17
25;Solomon Islands;SLB;Sesameseed Oil;2.99537979805897e-15
197;Sierra Leone;SLE;Sesameseed Oil;4.19609819281129e-20
60;El Salvador;SLV;Sesameseed Oil;1.75003303887864
201;Somalia;SOM;Sesameseed Oil;186.775634813249
272;Serbia;SRB;Sesameseed Oil;1.85665885040043e-12
277;South Sudan;SSD;Sesameseed Oil;0
193;Sao Tome and Principe;STP;Sesameseed Oil;-1.41494628101412e-15
228;USSR;SUN;Sesameseed Oil;0
207;Suriname;SUR;Sesameseed Oil;1.72680120756391e-13
199;Slovakia;SVK;Sesameseed Oil;8.14103542800439e-13
198;Slovenia;SVN;Sesameseed Oil;1.26744542222727e-13
210;Sweden;SWE;Sesameseed Oil;-1.56929870576325e-11
209;Swaziland;SWZ;Sesameseed Oil;1.1192437940055e-15
212;Syrian Arab Republic;SYR;Sesameseed Oil;-1.10609194544583e-10
39;Chad;TCD;Sesameseed Oil;-2.60693445451016e-18
217;Togo;TGO;Sesameseed Oil;34.6530849437183
216;Thailand;THA;Sesameseed Oil;1606.9315873391
208;Tajikistan;TJK;Sesameseed Oil;-1.1242021854927e-10
213;Turkmenistan;TKM;Sesameseed Oil;6.06190377303297e-14
176;Timor-Leste;TLS;Sesameseed Oil;4.71544144221415e-16
220;Trinidad and Tobago;TTO;Sesameseed Oil;-5.5438665952618e-16
222;Tunisia;TUN;Sesameseed Oil;9.22171857143643e-12
223;Turkey;TUR;Sesameseed Oil;277.26247951301
214;China, Taiwan Province of;TWN;Sesameseed Oil;475.441368629307
215;United Republic of Tanzania;TZA;Sesameseed Oil;4477.23269381787
226;Uganda;UGA;Sesameseed Oil;1030.60467700102
230;Ukraine;UKR;Sesameseed Oil;2.04485520745504e-11
234;Uruguay;URY;Sesameseed Oil;7.4268955772297e-12
231;United States of America;USA;Sesameseed Oil;1.10062555985178e-10
235;Uzbekistan;UZB;Sesameseed Oil;0.0218980311676044
191;Saint Vincent and the Grenadines;VCT;Sesameseed Oil;-1.21458530408061e-11
236;Venezuela (Bolivarian Republic of);VEN;Sesameseed Oil;1269.64636163359
237;Viet Nam;VNM;Sesameseed Oil;871.979205112818
155;Vanuatu;VUT;Sesameseed Oil;2.30865046969841e-15
244;Samoa;WSM;Sesameseed Oil;-2.15584939111212e-17
249;Yemen;YEM;Sesameseed Oil;0.306592448683598
248;Yugoslav SFR;YUG;Sesameseed Oil;0
202;South Africa;ZAF;Sesameseed Oil;-2.69575744101806e-13
251;Zambia;ZMB;Sesameseed Oil;8.78618411917923e-13
181;Zimbabwe;ZWE;Sesameseed Oil;5.86673263083598e-12
2;Afghanistan;AFG;Olive Oil;0
7;Angola;AGO;Olive Oil;0
3;Albania;ALB;Olive Oil;778.815763773754
151;Netherlands Antilles;ANT;Olive Oil;0
225;United Arab Emirates;ARE;Olive Oil;0
9;Argentina;ARG;Olive Oil;4104.70085428397
1;Armenia;ARM;Olive Oil;0
8;Antigua and Barbuda;ATG;Olive Oil;0
10;Australia;AUS;Olive Oil;2260.97552844041
11;Austria;AUT;Olive Oil;0
52;Azerbaijan;AZE;Olive Oil;0
29;Burundi;BDI;Olive Oil;0
255;Belgium;BEL;Olive Oil;0
53;Benin;BEN;Olive Oil;0
233;Burkina Faso;BFA;Olive Oil;0
16;Bangladesh;BGD;Olive Oil;0
27;Bulgaria;BGR;Olive Oil;0
13;Bahrain;BHR;Olive Oil;0
12;Bahamas;BHS;Olive Oil;0
80;Bosnia and Herzegovina;BIH;Olive Oil;0
57;Belarus;BLR;Olive Oil;0
15;Belgium-Luxembourg;BLX;Olive Oil;0
23;Belize;BLZ;Olive Oil;0
19;Bolivia (Plurinational State of);BOL;Olive Oil;0
21;Brazil;BRA;Olive Oil;4.02371516727763
14;Barbados;BRB;Olive Oil;0
26;Brunei Darussalam;BRN;Olive Oil;0
20;Botswana;BWA;Olive Oil;0
37;Central African Republic;CAF;Olive Oil;0
33;Canada;CAN;Olive Oil;0
211;Switzerland;CHE;Olive Oil;0
40;Chile;CHL;Olive Oil;1754.37937929053
41;China, mainland;CHN;Olive Oil;0
107;Côte d'Ivoire;CIV;Olive Oil;0
32;Cameroon;CMR;Olive Oil;0
250;Democratic Republic of the Congo;COD;Olive Oil;0
46;Congo;COG;Olive Oil;0
44;Colombia;COL;Olive Oil;0
35;Cabo Verde;CPV;Olive Oil;0
48;Costa Rica;CRI;Olive Oil;0
51;Czechoslovakia;CSK;Olive Oil;0
49;Cuba;CUB;Olive Oil;0
50;Cyprus;CYP;Olive Oil;7705.34135754092
167;Czech Republic;CZE;Olive Oil;0
79;Germany;DEU;Olive Oil;0
72;Djibouti;DJI;Olive Oil;0
55;Dominica;DMA;Olive Oil;0
54;Denmark;DNK;Olive Oil;0
56;Dominican Republic;DOM;Olive Oil;0
4;Algeria;DZA;Olive Oil;95.4687221183581
58;Ecuador;ECU;Olive Oil;0
59;Egypt;EGY;Olive Oil;1290.04485370036
178;Eritrea;ERI;Olive Oil;0
203;Spain;ESP;Olive Oil;2058183.04497384
63;Estonia;EST;Olive Oil;0
238;Ethiopia;ETH;Olive Oil;0
67;Finland;FIN;Olive Oil;0
66;Fiji;FJI;Olive Oil;0
68;France;FRA;Olive Oil;2891.44306969372
74;Gabon;GAB;Olive Oil;0
229;United Kingdom;GBR;Olive Oil;0
73;Georgia;GEO;Olive Oil;0
81;Ghana;GHA;Olive Oil;0
90;Guinea;GIN;Olive Oil;0
75;Gambia;GMB;Olive Oil;0
175;Guinea-Bissau;GNB;Olive Oil;0
84;Greece;GRC;Olive Oil;776932.63604024
86;Grenada;GRD;Olive Oil;0
89;Guatemala;GTM;Olive Oil;0
91;Guyana;GUY;Olive Oil;0
96;China, Hong Kong SAR;HKG;Olive Oil;0
95;Honduras;HND;Olive Oil;0
98;Croatia;HRV;Olive Oil;2233.1645784467
93;Haiti;HTI;Olive Oil;0
97;Hungary;HUN;Olive Oil;0
101;Indonesia;IDN;Olive Oil;0
100;India;IND;Olive Oil;0
104;Ireland;IRL;Olive Oil;0
102;Iran (Islamic Republic of);IRN;Olive Oil;5.37766087000718
103;Iraq;IRQ;Olive Oil;0
99;Iceland;ISL;Olive Oil;0
105;Israel;ISR;Olive Oil;100.323567050925
106;Italy;ITA;Olive Oil;719867.427181967
109;Jamaica;JAM;Olive Oil;0
112;Jordan;JOR;Olive Oil;169.540575655675
110;Japan;JPN;Olive Oil;0
108;Kazakhstan;KAZ;Olive Oil;0
114;Kenya;KEN;Olive Oil;0
113;Kyrgyzstan;KGZ;Olive Oil;0
115;Cambodia;KHM;Olive Oil;0
83;Kiribati;KIR;Olive Oil;0
188;Saint Kitts and Nevis;KNA;Olive Oil;0
117;Republic of Korea;KOR;Olive Oil;0
118;Kuwait;KWT;Olive Oil;0.00231030649195165
120;Lao People's Democratic Republic;LAO;Olive Oil;0
121;Lebanon;LBN;Olive Oil;1488.70196855158
123;Liberia;LBR;Olive Oil;0
124;Libya;LBY;Olive Oil;0
189;Saint Lucia;LCA;Olive Oil;0
38;Sri Lanka;LKA;Olive Oil;0
122;Lesotho;LSO;Olive Oil;0
126;Lithuania;LTU;Olive Oil;0
256;Luxembourg;LUX;Olive Oil;0
119;Latvia;LVA;Olive Oil;0
128;China, Macao SAR;MAC;Olive Oil;0
143;Morocco;MAR;Olive Oil;33384.5893385726
146;Republic of Moldova;MDA;Olive Oil;0
129;Madagascar;MDG;Olive Oil;0
132;Maldives;MDV;Olive Oil;0
138;Mexico;MEX;Olive Oil;1.76783169602533
154;The former Yugoslav Republic of Macedonia;MKD;Olive Oil;334.784577035441
133;Mali;MLI;Olive Oil;0
134;Malta;MLT;Olive Oil;0.104840146804677
28;Myanmar;MMR;Olive Oil;0
273;Montenegro;MNE;Olive Oil;1.36500647901593
141;Mongolia;MNG;Olive Oil;0
144;Mozambique;MOZ;Olive Oil;0
136;Mauritania;MRT;Olive Oil;0
137;Mauritius;MUS;Olive Oil;0
130;Malawi;MWI;Olive Oil;0
131;Malaysia;MYS;Olive Oil;0
147;Namibia;NAM;Olive Oil;0
153;New Caledonia;NCL;Olive Oil;0
158;Niger;NER;Olive Oil;0
159;Nigeria;NGA;Olive Oil;0
157;Nicaragua;NIC;Olive Oil;0
150;Netherlands;NLD;Olive Oil;0
162;Norway;NOR;Olive Oil;0
149;Nepal;NPL;Olive Oil;0
156;New Zealand;NZL;Olive Oil;0
221;Oman;OMN;Olive Oil;0
165;Pakistan;PAK;Olive Oil;0
166;Panama;PAN;Olive Oil;0
170;Peru;PER;Olive Oil;416.133655056219
171;Philippines;PHL;Olive Oil;0
168;Papua New Guinea;PNG;Olive Oil;0
173;Poland;POL;Olive Oil;0
177;Puerto Rico;PRI;Olive Oil;0
116;Democratic People's Republic of Korea;PRK;Olive Oil;0
174;Portugal;PRT;Olive Oil;216805.558971611
169;Paraguay;PRY;Olive Oil;0
70;French Polynesia;PYF;Olive Oil;0
179;Qatar;QAT;Olive Oil;0
183;Romania;ROU;Olive Oil;0
999;RoW;ROW;Olive Oil;11536.1671146256
185;Russian Federation;RUS;Olive Oil;0
184;Rwanda;RWA;Olive Oil;0
194;Saudi Arabia;SAU;Olive Oil;0
186;Serbia and Montenegro;SCG;Olive Oil;0
276;Sudan;SDN;Olive Oil;0
195;Senegal;SEN;Olive Oil;0
200;Singapore;SGP;Olive Oil;0
25;Solomon Islands;SLB;Olive Oil;0
197;Sierra Leone;SLE;Olive Oil;0
60;El Salvador;SLV;Olive Oil;0
201;Somalia;SOM;Olive Oil;0
272;Serbia;SRB;Olive Oil;0
277;South Sudan;SSD;Olive Oil;0
193;Sao Tome and Principe;STP;Olive Oil;0
228;USSR;SUN;Olive Oil;0
207;Suriname;SUR;Olive Oil;0
199;Slovakia;SVK;Olive Oil;0
198;Slovenia;SVN;Olive Oil;504.588100139723
210;Sweden;SWE;Olive Oil;0
209;Swaziland;SWZ;Olive Oil;0
212;Syrian Arab Republic;SYR;Olive Oil;9998.29565052876
39;Chad;TCD;Olive Oil;0
217;Togo;TGO;Olive Oil;0
216;Thailand;THA;Olive Oil;0
208;Tajikistan;TJK;Olive Oil;0
213;Turkmenistan;TKM;Olive Oil;0
176;Timor-Leste;TLS;Olive Oil;0
220;Trinidad and Tobago;TTO;Olive Oil;0
222;Tunisia;TUN;Olive Oil;882343.461060511
223;Turkey;TUR;Olive Oil;78556.4422254784
214;China, Taiwan Province of;TWN;Olive Oil;0.00369299981724997
215;United Republic of Tanzania;TZA;Olive Oil;0
226;Uganda;UGA;Olive Oil;0
230;Ukraine;UKR;Olive Oil;0
234;Uruguay;URY;Olive Oil;0
231;United States of America;USA;Olive Oil;526.493121878714
235;Uzbekistan;UZB;Olive Oil;0
191;Saint Vincent and the Grenadines;VCT;Olive Oil;0
236;Venezuela (Bolivarian Republic of);VEN;Olive Oil;0
237;Viet Nam;VNM;Olive Oil;0
155;Vanuatu;VUT;Olive Oil;0
244;Samoa;WSM;Olive Oil;0
249;Yemen;YEM;Olive Oil;0
248;Yugoslav SFR;YUG;Olive Oil;0
202;South Africa;ZAF;Olive Oil;0
251;Zambia;ZMB;Olive Oil;0
181;Zimbabwe;ZWE;Olive Oil;0
2;Afghanistan;AFG;Ricebran Oil;-8.0834920082199e-14
7;Angola;AGO;Ricebran Oil;3.24404136703284e-14
3;Albania;ALB;Ricebran Oil;-1.91485030297926e-14
151;Netherlands Antilles;ANT;Ricebran Oil;0
225;United Arab Emirates;ARE;Ricebran Oil;1.9149967816213e-16
9;Argentina;ARG;Ricebran Oil;0.000345059838493346
1;Armenia;ARM;Ricebran Oil;-1.08324680530225e-13
8;Antigua and Barbuda;ATG;Ricebran Oil;1.30079413414073e-15
10;Australia;AUS;Ricebran Oil;0.00563020781710834
11;Austria;AUT;Ricebran Oil;-2.94693612410067e-13
52;Azerbaijan;AZE;Ricebran Oil;-6.08357636782826e-13
29;Burundi;BDI;Ricebran Oil;3.09899658084571e-12
255;Belgium;BEL;Ricebran Oil;-9.68315924073643e-15
53;Benin;BEN;Ricebran Oil;1.79701015496998e-05
233;Burkina Faso;BFA;Ricebran Oil;5.23518931924628e-06
16;Bangladesh;BGD;Ricebran Oil;2.33372474105508e-08
27;Bulgaria;BGR;Ricebran Oil;2.08777310643378e-05
13;Bahrain;BHR;Ricebran Oil;2.48380580202274e-16
12;Bahamas;BHS;Ricebran Oil;1.38216710454109e-16
80;Bosnia and Herzegovina;BIH;Ricebran Oil;-8.68315185644364e-14
57;Belarus;BLR;Ricebran Oil;-9.10959011398337e-13
15;Belgium-Luxembourg;BLX;Ricebran Oil;0
23;Belize;BLZ;Ricebran Oil;1.46879390278531e-13
19;Bolivia (Plurinational State of);BOL;Ricebran Oil;1.2266579762128e-11
21;Brazil;BRA;Ricebran Oil;0.000591708048189289
14;Barbados;BRB;Ricebran Oil;3.64380819804063e-13
26;Brunei Darussalam;BRN;Ricebran Oil;7.98362852359552e-10
20;Botswana;BWA;Ricebran Oil;1.42034587470295e-16
37;Central African Republic;CAF;Ricebran Oil;0
33;Canada;CAN;Ricebran Oil;-4.79565890703137e-13
211;Switzerland;CHE;Ricebran Oil;-2.21466593009395e-16
40;Chile;CHL;Ricebran Oil;-8.36067175955958e-13
41;China, mainland;CHN;Ricebran Oil;0.000723995055939547
107;Côte d'Ivoire;CIV;Ricebran Oil;8.13205247310395e-05
32;Cameroon;CMR;Ricebran Oil;2.08292231254723e-06
250;Democratic Republic of the Congo;COD;Ricebran Oil;3.43266578171398e-10
46;Congo;COG;Ricebran Oil;1.31638953521754e-13
44;Colombia;COL;Ricebran Oil;1.89438651104858e-05
35;Cabo Verde;CPV;Ricebran Oil;-9.41217356680449e-15
48;Costa Rica;CRI;Ricebran Oil;1.42188769548589e-05
51;Czechoslovakia;CSK;Ricebran Oil;0
49;Cuba;CUB;Ricebran Oil;-9.40298971569164e-15
50;Cyprus;CYP;Ricebran Oil;9.35136643436752e-14
167;Czech Republic;CZE;Ricebran Oil;-7.84542809751364e-13
79;Germany;DEU;Ricebran Oil;-6.14318157699282e-12
72;Djibouti;DJI;Ricebran Oil;-1.99204792052386e-17
55;Dominica;DMA;Ricebran Oil;2.0645437597062e-13
54;Denmark;DNK;Ricebran Oil;5.88662330527212e-13
56;Dominican Republic;DOM;Ricebran Oil;0.000100489957903827
4;Algeria;DZA;Ricebran Oil;1.54696746654262e-09
58;Ecuador;ECU;Ricebran Oil;5.6927176427098e-06
59;Egypt;EGY;Ricebran Oil;0.000613810675848884
178;Eritrea;ERI;Ricebran Oil;-1.15261351591832e-12
203;Spain;ESP;Ricebran Oil;3.42843928909918e-05
63;Estonia;EST;Ricebran Oil;2.45700625450842e-12
238;Ethiopia;ETH;Ricebran Oil;1.24778714222264e-13
67;Finland;FIN;Ricebran Oil;8.49103901865492e-13
66;Fiji;FJI;Ricebran Oil;1.94604780547789e-07
68;France;FRA;Ricebran Oil;0.000286542825603337
74;Gabon;GAB;Ricebran Oil;-1.47906845095354e-14
229;United Kingdom;GBR;Ricebran Oil;-3.59408550446116e-14
73;Georgia;GEO;Ricebran Oil;6.49096930355492e-14
81;Ghana;GHA;Ricebran Oil;-5.56013374931791e-12
90;Guinea;GIN;Ricebran Oil;2.98413746990145e-11
75;Gambia;GMB;Ricebran Oil;5.08228698792868e-13
175;Guinea-Bissau;GNB;Ricebran Oil;-1.45537863437352e-21
84;Greece;GRC;Ricebran Oil;0.000207653439618142
86;Grenada;GRD;Ricebran Oil;1.15280483326738e-13
89;Guatemala;GTM;Ricebran Oil;3.68830756330492e-06
91;Guyana;GUY;Ricebran Oil;8.8743838425003e-07
96;China, Hong Kong SAR;HKG;Ricebran Oil;-2.41143538874957e-20
95;Honduras;HND;Ricebran Oil;2.27297387506098e-10
98;Croatia;HRV;Ricebran Oil;-9.17234381843921e-14
93;Haiti;HTI;Ricebran Oil;-3.09353583300841e-17
97;Hungary;HUN;Ricebran Oil;1.74959909929351e-09
101;Indonesia;IDN;Ricebran Oil;0.00235335127185088
100;India;IND;Ricebran Oil;0.00701721519407704
104;Ireland;IRL;Ricebran Oil;-3.57678953254475e-13
102;Iran (Islamic Republic of);IRN;Ricebran Oil;5.04375168852195e-05
103;Iraq;IRQ;Ricebran Oil;2.00796408369656e-13
99;Iceland;ISL;Ricebran Oil;1.49932765172864e-14
105;Israel;ISR;Ricebran Oil;-2.61008036435665e-16
106;Italy;ITA;Ricebran Oil;0.000116220229103393
109;Jamaica;JAM;Ricebran Oil;6.89810338434173e-09
112;Jordan;JOR;Ricebran Oil;3.13352501867914e-15
110;Japan;JPN;Ricebran Oil;0.148913207408494
108;Kazakhstan;KAZ;Ricebran Oil;7.36236458139221e-05
114;Kenya;KEN;Ricebran Oil;2.45386488568798e-09
113;Kyrgyzstan;KGZ;Ricebran Oil;4.52024721375906e-07
115;Cambodia;KHM;Ricebran Oil;0.0089434250654431
83;Kiribati;KIR;Ricebran Oil;4.31498838987472e-16
188;Saint Kitts and Nevis;KNA;Ricebran Oil;3.14853081275877e-23
117;Republic of Korea;KOR;Ricebran Oil;2.42615602869179e-05
118;Kuwait;KWT;Ricebran Oil;6.83900848352959e-16
120;Lao People's Democratic Republic;LAO;Ricebran Oil;-2.56627395781125e-14
121;Lebanon;LBN;Ricebran Oil;2.08587811819878e-14
123;Liberia;LBR;Ricebran Oil;2.70387404571282e-09
124;Libya;LBY;Ricebran Oil;1.15045425770235e-14
189;Saint Lucia;LCA;Ricebran Oil;-9.58366511396225e-15
38;Sri Lanka;LKA;Ricebran Oil;2.67062809627323e-07
122;Lesotho;LSO;Ricebran Oil;4.64605452627714e-14
126;Lithuania;LTU;Ricebran Oil;1.71077985251654e-12
256;Luxembourg;LUX;Ricebran Oil;-1.89278926183121e-17
119;Latvia;LVA;Ricebran Oil;1.55144418770025e-12
128;China, Macao SAR;MAC;Ricebran Oil;0
143;Morocco;MAR;Ricebran Oil;2.60888727550619e-10
146;Republic of Moldova;MDA;Ricebran Oil;1.3688744485821e-14
129;Madagascar;MDG;Ricebran Oil;7.44837610958701e-07
132;Maldives;MDV;Ricebran Oil;0
138;Mexico;MEX;Ricebran Oil;1.02673913121866e-06
154;The former Yugoslav Republic of Macedonia;MKD;Ricebran Oil;1.45904705599565e-05
133;Mali;MLI;Ricebran Oil;6.19756179298259e-09
134;Malta;MLT;Ricebran Oil;-1.90534337890266e-13
28;Myanmar;MMR;Ricebran Oil;0.0748786052539968
273;Montenegro;MNE;Ricebran Oil;-8.79848456140648e-18
141;Mongolia;MNG;Ricebran Oil;-2.17417762550421e-13
144;Mozambique;MOZ;Ricebran Oil;4.30248640855174e-13
136;Mauritania;MRT;Ricebran Oil;-6.13672678259386e-14
137;Mauritius;MUS;Ricebran Oil;1.59532107005978e-10
130;Malawi;MWI;Ricebran Oil;4.90131520860305e-06
131;Malaysia;MYS;Ricebran Oil;0.000413982620616614
147;Namibia;NAM;Ricebran Oil;-2.7526862033569e-16
153;New Caledonia;NCL;Ricebran Oil;-3.45776648655337e-16
158;Niger;NER;Ricebran Oil;0.1197296267576
159;Nigeria;NGA;Ricebran Oil;-4.25947642569231e-15
157;Nicaragua;NIC;Ricebran Oil;5.12956806954286e-09
150;Netherlands;NLD;Ricebran Oil;2.43485291899583e-13
162;Norway;NOR;Ricebran Oil;2.30469000996464e-14
149;Nepal;NPL;Ricebran Oil;2.57344538707268e-06
156;New Zealand;NZL;Ricebran Oil;-9.01107837187828e-15
221;Oman;OMN;Ricebran Oil;-2.54651861649675e-17
165;Pakistan;PAK;Ricebran Oil;0.00543459029514603
166;Panama;PAN;Ricebran Oil;1.18358870682426e-09
170;Peru;PER;Ricebran Oil;8.99354892123303e-09
171;Philippines;PHL;Ricebran Oil;1.49723623656917e-05
168;Papua New Guinea;PNG;Ricebran Oil;3.03005750405689e-12
173;Poland;POL;Ricebran Oil;5.20937689198981e-15
177;Puerto Rico;PRI;Ricebran Oil;0
116;Democratic People's Republic of Korea;PRK;Ricebran Oil;9.69333048056511e-13
174;Portugal;PRT;Ricebran Oil;0.000109282403787047
169;Paraguay;PRY;Ricebran Oil;0.000122926413570699
70;French Polynesia;PYF;Ricebran Oil;-9.03124623994941e-14
179;Qatar;QAT;Ricebran Oil;1.35794591197968e-17
183;Romania;ROU;Ricebran Oil;8.9459397988879e-07
999;RoW;ROW;Ricebran Oil;5.92383530943773e-07
185;Russian Federation;RUS;Ricebran Oil;6.20112708730744e-05
184;Rwanda;RWA;Ricebran Oil;3.3395563781646e-06
194;Saudi Arabia;SAU;Ricebran Oil;5.38317804804512e-16
186;Serbia and Montenegro;SCG;Ricebran Oil;0
276;Sudan;SDN;Ricebran Oil;1.47081696411854e-15
195;Senegal;SEN;Ricebran Oil;1.64739189062875e-11
200;Singapore;SGP;Ricebran Oil;4.29481244059619e-20
25;Solomon Islands;SLB;Ricebran Oil;3.9535292660665e-13
197;Sierra Leone;SLE;Ricebran Oil;4.17337930607307e-19
60;El Salvador;SLV;Ricebran Oil;1.4824329813212e-06
201;Somalia;SOM;Ricebran Oil;9.27678873919652e-17
272;Serbia;SRB;Ricebran Oil;-2.27512920230296e-14
277;South Sudan;SSD;Ricebran Oil;0
193;Sao Tome and Principe;STP;Ricebran Oil;-3.18529226531979e-18
228;USSR;SUN;Ricebran Oil;0
207;Suriname;SUR;Ricebran Oil;6.73811901906102e-05
199;Slovakia;SVK;Ricebran Oil;-2.69837657381046e-14
198;Slovenia;SVN;Ricebran Oil;-8.48069595576738e-14
210;Sweden;SWE;Ricebran Oil;-1.12702122254449e-12
209;Swaziland;SWZ;Ricebran Oil;1.33097739968222e-12
212;Syrian Arab Republic;SYR;Ricebran Oil;-7.06499496913223e-14
39;Chad;TCD;Ricebran Oil;-5.35452064103415e-13
217;Togo;TGO;Ricebran Oil;0.000226668257817486
216;Thailand;THA;Ricebran Oil;149.181204946487
208;Tajikistan;TJK;Ricebran Oil;2.20399652440862e-09
213;Turkmenistan;TKM;Ricebran Oil;2.75613530582477e-16
176;Timor-Leste;TLS;Ricebran Oil;-2.20515955901651e-18
220;Trinidad and Tobago;TTO;Ricebran Oil;4.57485386644137e-05
222;Tunisia;TUN;Ricebran Oil;3.12082912223211e-16
223;Turkey;TUR;Ricebran Oil;2.52048357132568e-09
214;China, Taiwan Province of;TWN;Ricebran Oil;9.47128328490466e-05
215;United Republic of Tanzania;TZA;Ricebran Oil;8.5446140187211e-05
226;Uganda;UGA;Ricebran Oil;0.000578117815851276
230;Ukraine;UKR;Ricebran Oil;7.71689791817619e-06
234;Uruguay;URY;Ricebran Oil;0.000358931047850134
231;United States of America;USA;Ricebran Oil;0.00557233524972606
235;Uzbekistan;UZB;Ricebran Oil;1.26375001229846e-16
191;Saint Vincent and the Grenadines;VCT;Ricebran Oil;-1.73822111001351e-12
236;Venezuela (Bolivarian Republic of);VEN;Ricebran Oil;1.01228144633982e-15
237;Viet Nam;VNM;Ricebran Oil;0.0159364362384424
155;Vanuatu;VUT;Ricebran Oil;-4.69009440282831e-12
244;Samoa;WSM;Ricebran Oil;6.91856027621641e-20
249;Yemen;YEM;Ricebran Oil;-4.15648160948688e-16
248;Yugoslav SFR;YUG;Ricebran Oil;0
